artista;luogo ;orario ;data;immagine ;biglietti;mappa;spotify*;instagram*;biografia;RockInRoma;RomeSummerFest
Pooh;Stadio Olimpico ;21:00;15/07/2023;..\imgs\pooh-stadi-biglietti-2.jpg;https://www.ticketone.it/event/pooh-stadio-olimpico-16646129/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F15%2F2023&checkout=07%2F16%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/6dmT9Ks01aMhsYEKitt5oR?si=58dd63f8cd3c4a60;https://www.instagram.com/siamoipooh/;Nel 1966 si ha una prima formazione ufficiale dei POOH: Valerio Negrini (batteria), Roby Facchinetti (tastiere), Riccardo Fogli (basso), Mauro Bertoli (chitarra), Mario Goretti (chitarra), Gilberto Fagioli (basso) e Bob Gillot (tastiere). Nel 1967 Mauro Bertoli lascia il gruppo, che in piena Beatles-mania mette in mostra una forte personalità e la caratteristica più imitata negli anni: la fusione delle voci. Nel 1968 c'è lo strepitoso successo di “Piccola Katy” e Dodi Battaglia sostituisce Mario Goretti. Nel 1990 partecipano per la prima volta al Festival di Sanremo: vincono con il brano “Uomini soli”, seguito dall’album omonimo pubblicato contemporaneamente in tutta Europa. Il videoclip di “Uomini soli” è il primo realizzato in alta definizione. Il cd entra direttamente al primo posto nella classifica degli album, nella quale resta per 10 mesi. Il 2009 si apre con una notizia che cambierà profondamente il futuro del gruppo. Infatti il 15 aprile Stefano D’Orazio annuncia la volontà di lasciare i Pooh, dopo 38 anni. Il 3 marzo 2010 Roby, Dodi e Red comunicano l’intenzione di continuare a portare avanti la storia della band annunciando che nessun elemento verrà inserito stabilmente e che i Pooh da oggi saranno loro tre.;NO;NO
Marco Mengoni;Circo Massimo ;21:00;15/07/2023;..\imgs\mengoni-stadi-biglietti.jpg;https://www.ticketone.it/event/marco-mengoni-marco-negli-stadi-2023-circo-massimo-16677326/;https://www.stay22.com/events/gm/ChIJxcVH3MphLxMRbNmoLfoNEWg?searchterm=Circo+Massimo%2C+Via+del+Circo+Massimo%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F15%2F2023&checkout=07%2F16%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.8924320567543&nelng=12.497787376007096&swlat=41.88057427765614&swlng=12.479917758705284&zoom=14.7097115363956;https://open.spotify.com/artist/3xGlLcG9CUrs5MvFkSLOS5?si=ea5de4e9ba60471b;https://www.instagram.com/mengonimarcoofficial/;Dopo alcune esperienze nell'ambito musicale come membro di un quintetto vocale, a 16 anni decide di intraprendere la carriera solista. È salito alla ribalta nel 2009, vincendo la terza edizione del talent show X Factor e firmando quindi un contratto discografico con la Sony Music. Nel corso della sua carriera ha partecipato due volte al Festival di Sanremo: nel 2010 con il brano Credimi ancora, giungendo terzo, e nel 2013, vincendo con il brano L'essenziale. Con quest'ultimo è stato scelto per rappresentare l'Italia all'Eurovision Song Contest 2013, classificandosi alla settima posizione. Sempre nel 2013 ha rappresentato l'Italia anche all'annuale MTV Europe Music Awards, vincendo il titolo di Best Italian Act e successivamente quello di Best South Europe Act. Nel corso della sua carriera ha inoltre ottenuto numerosi riconoscimenti, tra cui dieci Wind Music Awards, tre MTV Europe Music Awards come Best Italian Act e Best European Act, oltre a nove candidature ai World Music Awards.;NO;NO
Arctic Monkeys - Rock in Roma;Ippodromo Le Capannelle;18:00;16/07/2023;..\imgs\arctic-monkeys-biglietti.jpg;https://www.ticketone.it/event/arctic-monkeys-ippodromo-le-capannelle-16298160/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F16%2F2023&checkout=07%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.88338418323636&nelng=12.662432567903153&swlat=41.78813749314895&swlng=12.519010068217426&zoom=11.705020811828136;https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH?si=568c52a964614ef9;https://www.instagram.com/arcticmonkeys/;Alex Turner (voce e chitarra), Jamie Cook (chitarra), Andy Nicholson (basso) e Matt Helders (batteria) formano gli Arctic Monkeys a High Green, periferia di Sheffield, nel 2002. Nell’estate dell’anno successivo tengono i primi concerti, durante i quali distribuiscono gratuitamente tra il pubblico cd contenenti versioni “demo” dei loro primi pezzi. Diffuse e scambiate su Internet dai fan della prima ora, che allestiscono anche una frequentatissima pagina su MySpace, quelle canzoni diventano subito popolarissime tra il pubblico che segue le esibizioni dal vivo del quartetto, alimentando una spasmodica attesa per le sue prime uscite “ufficiali” e creando un caso esemplare di successo artistico e mediatico raggiunto senza pubblicità o un contratto discografico alle spalle. ;SI;NO
Guè - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;16/07/2023;..\imgs\gue-biglietti-2.jpg;https://www.ticketone.it/event/gue-auditorium-parco-della-musica-ennio-morricone-16643273/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F16%2F2023&checkout=07%2F17%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/7F2utINZ6tSokSiZTQBE27?si=3df3190d83aa47c8;https://www.instagram.com/therealgue/;Oltre alla discografia dei Dogo, nel 2005 ha pubblicato insieme al producer italo-angolano Deleterio Hashishinz Sound vol. 1. Nel 2006 è arrivata la collaborazione con DJ Harsh per Fast Life Mixtape, che mostra il lato più ruvido di Guè e consacra il suo flow verso uno stile diverso, con il tono più «basso e scassato» secondo la sua stessa definizione. Nel 2009 è uscito Fastlife Mixtape vol.2, la seconda parte del mixtape. Nel corso degli anni ha collaborato con molti artisti della scena underground e non.;NO;SI
Manuel Agnelli - Rock in Roma;Ippodromo Le Capannelle;21:45;17/07/2023;..\imgs\manuel-agnelli-biglietti.jpg;https://www.ticketone.it/event/manuel-agnelli-ippodromo-le-capannelle-16997009/?affiliate=IGA;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F17%2F2023&checkout=07%2F18%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.84462845335818&nelng=12.584259293760852&swlat=41.804461446961795&swlng=12.55464770623638&zoom=13;https://open.spotify.com/artist/1fLNnD2YIhtUR8VrX68As4?si=f4835b35af63458f;https://www.instagram.com/aew.manuelagnelli/;"Manuel Agnelli (Milano, 13 marzo 1966) è un cantautore, polistrumentista, produttore discografico e personaggio televisivo italiano, fondatore e frontman del gruppo alternative rock Afterhours. La carriera musicale di Manuel Agnelli inizia nel 1985 quando dà vita agli Afterhours insieme a Lorenzo Olgiati (basso) e Roberto Girardi (batteria). Nel 2016 prende parte come giudice alla decima edizione del talent show musicale X-Factor,[9] dove la sua concorrente Eva, raggiunge la 3ª posizione. Il 19 maggio 2017 viene annunciata la sua riconferma come giudice per la undicesima stagione di X-Factor.[10]

Nel 2018 presta la voce a Caravaggio nel film Caravaggio - L'anima e il sangue, prodotto da Sky. Il film sarà anche Globo d’Oro. Il 10 aprile 2018 festeggia in un'unica data, finita sold out, i 30 anni di carriera dei suoi Afterhours con un concerto al Forum di Assago. Il concerto diventa un docu-film, affidato alla regia di Giorgio Testi, che sarà presentato alla Festa del Cinema di Roma lo stesso anno. A giugno 2022 pubblica i singoli Proci e Signorina mani avanti, che anticipano il primo album solista di Agnelli, Ama il prossimo tuo come te stesso, in uscita il 30 settembre per l'etichetta discografica Universal.";SI;NO
Madame - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;17/07/2023;..\imgs\madame-biglietti.jpg;https://www.ticketone.it/event/madame-live-2023-auditorium-parco-della-musica-ennio-morricone-16602381/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F17%2F2023&checkout=07%2F18%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/1vgQksyJ0IVz8y9XerEOy3?si=b647e7936a5e4080;https://www.instagram.com/sonolamadame/;Madame, pseudonimo di Francesca Calearo,nata a Vicenza il 16 gennaio 2002, è una cantautrice e rapper italiana. Ha ottenuto notorietà nel 2018 grazie al brano Sciccherie, condiviso su Instagram dal calciatore Cristiano Ronaldo, titolare di quello che all'epoca era il secondo profilo più seguito al mondo sul social network, episodio che accresce repentinamente la popolarità della giovane cantautrice. Ha poi partecipato in gara per due volte al Festival di Sanremo, nel 2021 con il brano Voce, con cui ha vinto il Premio Lunezia per il valore musical-letterario, e nel 2023 con il brano Il bene nel male. ;NO;SI
Mr. Rain - Roma Summer Fest;Auditorium Parco della Musica Ennio Morricone;21:00;18/07/2023;..\imgs\mr-rain-biglietti.jpg;https://www.ticketone.it/event/mr-rain-supereroi-tour-auditorium-parco-della-musica-ennio-morricone-16690710/;https://www.stay22.com/events/gm/ChIJ27JCEt1gLxMRwHQCZe1i4jI?searchterm=Auditorium+Parco+della+Musica%2C+Via+Pietro+de+Coubertin%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F18%2F2023&checkout=07%2F19%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.93907991501359&nelng=12.489449374713558&swlat=41.91969981304209&swlng=12.460224025287744&zoom=14;https://open.spotify.com/artist/59MLbXG0jLVwJup3KAd6m1?si=ac229128f77646d5;https://www.instagram.com/mrrainofficial/;Mr.Rain, classe 1991, si appassiona alla musica ascoltando i pezzi di Eminem e della scena hip hop nazionale ed estera del periodo. Nel 2009 inizia a scrivere i primi pezzi, con lo pseudonimo di Mr.Rain e nel 2011 produce e pubblica il suo primo mixtape Time 2 Eat, che riscuote in poco tempo riscontri a livello nazionale. Nel 2013 partecipa come concorrente ad X Factor, ma dopo essere stato ripescato per l’entrata diretta, rifiuta la partecipazione al programma. A giugno 2016 Mr.Rain pubblica Supereroe, già considerato un classico dai suoi estimatori. Nell’estate 2016, grazie al Memories Tour Mr.Rain si fa conoscere al grande pubblico di tutte le regioni italiane, con numerose date sold out.;NO;SI
Muse;Stadio Olimpico ;21:00;18/07/2023;..\imgs\muse-tour-biglietti.jpg;https://www.ticketone.it/event/muse-will-of-the-people-world-tour-stadio-olimpico-15822221/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F18%2F2023&checkout=07%2F19%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI?si=5b11dcccf89c4adb;https://www.instagram.com/muse/;Riconosciuta come una delle migliori band dal vivo al mondo, i MUSE hanno vinto numerosi premi musicali tra cui due Grammy Awards, un American Music Award, cinque MTV Europe Music Awards, due Brit Awards, dieci NME Awards e sette Q Awards.;NO;NO
Articolo 31 - Rock in Roma;Ippodromo Le Capannelle;21:45;19/07/2023;..\imgs\articolo31-estate-biglietti.jpg;https://www.ticketone.it/event/articolo31-estate-2023-ippodromo-le-capannelle-16764996/;https://www.stay22.com/events/gm/ChIJd9KYxquJJRMRxV3Tu6pnxfI?searchterm=Ippodromo+Capannelle%2C+Via+Appia+Nuova%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F19%2F2023&checkout=07%2F20%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.88338418323636&nelng=12.662432567903153&swlat=41.78813749314895&swlng=12.519010068217426&zoom=11.705020811828136;https://open.spotify.com/artist/1Ij5ZIGlPTkoZibay58zHe?si=efaa0b69f7ca4eac;https://www.instagram.com/j.axofficial/;"Gli Articolo 31 sono un gruppo musicale hip hop italiano, formatosi a Milano nel 1990 e composto da J-Ax e DJ Jad. Hanno avuto un successo notevole sia in Italia sia all'estero, riproponendo in italiano, soprattutto negli anni novanta, i caratteri distintivi del loro genere di allora, come il freestyle e il campionamento di noti ritornelli. Nel 1994 hanno fondato la Spaghetti Funk e dagli anni duemila, subito dopo aver pubblicato Greatest Hits, hanno svoltato verso sonorità più pop assumendo un cantato più melodico e perdendo parzialmente le sonorità hip hop. Nel 2006, dopo aver pubblicato nove album, il duo ha intrapreso una sorta di ""pausa di riflessione"" durante la quale i due hanno avviato carriere soliste. La pausa è stata interrotta nel 2018, quando J-Ax ha annunciato che alle cinque date presso il Fabrique di Milano (atte a celebrare i suoi 25 anni di carriera) sarebbe stato presente anche DJ Jad, riunendo così gli Articolo 31. In seguito al tutto esaurito per ogni data, le date sono poi diventate dieci totali.";SI;NO
Maneskin;Stadio Olimpico ;21:00;20/07/2023;..\imgs\maneskin-stadi-biglietti.jpg;https://www.ticketone.it/event/maneskin-stadi-2023-stadio-olimpico-15989637/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F20%2F2023&checkout=07%2F21%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr?si=432c92d935ba4d45;https://www.instagram.com/maneskinofficial/;"Gruppo rivelazione del 2017, i Måneskin, il cui nome significa “chiaro di luna” in danese, sono: Damiano cantante, Victoria al basso, Thomas alla chitarra e Ethan alla batteria. Alcuni dei componenti si conoscono fin dai tempi delle medie, ma è solo nel 2015 che i ragazzi iniziano a suonare insieme. Il sound della band è caratterizzato dalle diverse influenze musicali dei membri: un mix di rock, rap/hip hop, reggae, funky e pop, il tutto tenuto insieme dalla voce soul di Damiano, frontman del gruppo. Tutto ciò si rispecchia anche nel look della band, grazie al loro gusto ricercato che caratterizza lo stile di ogni membro. Durante i live show di X Factor 11, i giovani artisti hanno avuto modo di distinguersi e di colpire l'immaginario del pubblico, mostrando un’insolita padronanza del palco, estremamente notevole vista la giovanissima età. Vincono la 71a edizione del Festival di Sanremo con il brano ""Zitti e Buoni"".";NO;NO
Maneskin ;Stadio Olimpico ;21:00;21/07/2023;..\imgs\maneskin-stadi-biglietti.jpg;https://www.ticketone.it/event/maneskin-stadi-2023-stadio-olimpico-16018671/;https://www.stay22.com/events/gm/Ei1WaWFsZSBkZWxsbyBTdGFkaW8gT2xpbXBpY28sIFJvbWEsIFJNLCBJdGFsaWEiLiosChQKEglbCqkClmAvExESzembKFY9YBIUChIJu46S-ZZhLxMROG5lkwZ3D7k?searchterm=Viale+dello+Stadio+Olimpico%2C+Roma%2C+RM%2C+Italia&aid=222&aidappend=&checkin=07%2F21%2F2023&checkout=07%2F22%2F2023&adults=2&children=0&infants=0&rooms=1&bedrooms=0&beds=0&bathrooms=0&minstarrating=&minguestrating=&min=0&max=1000&showhotels=false&showairbnbs=false&showothers=false&invmode=accommodation&nelat=41.94029583028009&nelng=12.46861067471798&swlat=41.92091609776975&swlng=12.439385325292193&zoom=14;https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr?si=432c92d935ba4d45;https://www.instagram.com/maneskinofficial/;"Gruppo rivelazione del 2017, i Måneskin, il cui nome significa “chiaro di luna” in danese, sono: Damiano cantante, Victoria al basso, Thomas alla chitarra e Ethan alla batteria. Alcuni dei componenti si conoscono fin dai tempi delle medie, ma è solo nel 2015 che i ragazzi iniziano a suonare insieme. Il sound della band è caratterizzato dalle diverse influenze musicali dei membri: un mix di rock, rap/hip hop, reggae, funky e pop, il tutto tenuto insieme dalla voce soul di Damiano, frontman del gruppo. Tutto ciò si rispecchia anche nel look della band, grazie al loro gusto ricercato che caratterizza lo stile di ogni membro. Durante i live show di X Factor 11, i giovani artisti hanno avuto modo di distinguersi e di colpire l'immaginario del pubblico, mostrando un’insolita padronanza del palco, estremamente notevole vista la giovanissima età. Vincono la 71a edizione del Festival di Sanremo con il brano ""Zitti e Buoni"".";NO;NO
